customer_code,paid_date,channel,subchannel,sku_code
C252052411241,2025-02-24,EC,Tmall,P416648272169
C252052411241,2025-03-11,Retail,Store,P484133114039
C918417491479,2025-02-08,Retail,Store,P0226031110029
C784021261375,2025-03-16,EC,Douyin,P296834118396
C843659061347,2025-06-19,EC,Tmall,P7368892512490
C843659061347,2025-07-12,EC,Tmall,P2415044413462
C924044611393,2025-07-20,Retail,Store,P3493934511578
C809311181208,2025-03-19,EC,.CN,P6765064712563
C843532341526,2025-06-30,Retail,Store,P656806344973
C791384231097,2025-04-22,Retail,Store,P8868471112282
C791384231097,2025-03-23,Retail,Store,P794779168892
C791384231097,2025-07-14,EC,.CN,P719712806292
C376872841542,2025-06-29,Retail,Store,P2725457110327
C376872841542,2025-03-06,Retail,Store,P438701176193
C323168281604,2025-03-06,EC,MPS,P737057549854
C323168281604,2025-03-11,Retail,Store,P076356353074
C323168281604,2025-03-28,EC,Tmall,P4464290211346
C323168281604,2025-05-19,Retail,Store,P583948612530
C323168281604,2025-04-25,Retail,Store,P015217699980
C323168281604,2025-03-26,Retail,Store,P702291594348
C323168281604,2025-02-23,EC,Douyin,P9857538613708
C323168281604,2025-07-13,Retail,Store,P03750751616
C53049845720,2025-05-26,Retail,Store,P430420026828
C213748971525,2025-03-07,EC,JD,P0566949910747
C612671781232,2025-07-15,Retail,Store,P691396134602
C643736301109,2025-03-02,EC,.CN,P338008511935
C036927401480,2025-06-17,Retail,Store,P259082421462
C036927401480,2025-03-08,Retail,Store,P164859816398
C036927401480,2025-06-15,EC,.CN,P107361151298
C036927401480,2025-06-14,EC,Tmall,P4141466212031
C036927401480,2025-05-28,Retail,Store,P924109273101
C010252661135,2025-06-16,Retail,Store,P073652228646
C010252661135,2025-07-09,Retail,Store,P829253226460
C52508986470,2025-04-02,Retail,Store,P437028616741
C52508986470,2025-07-07,Retail,Store,P956803141152
C52508986470,2025-06-07,Retail,Store,P663867389084
C52508986470,2025-02-20,Retail,Store,P878841068878
C52508986470,2025-04-29,EC,MPS,P988242665844
C52508986470,2025-07-27,EC,.CN,P7352492510212
C52508986470,2025-07-22,EC,.CN,P289498382876
C52508986470,2025-02-21,Retail,Store,P9080516713945
C52508986470,2025-07-06,EC,JD,P67309620997
C52508986470,2025-02-11,EC,Douyin,P3288465810125
C52508986470,2025-07-09,Retail,Store,P6578229013633
C0121324798,2025-02-26,Retail,Store,P841029281124
C0121324798,2025-03-11,EC,.CN,P4606206013361
C0121324798,2025-04-05,Retail,Store,P366970181770
C0121324798,2025-07-12,EC,MPS,P644824784457
C0121324798,2025-07-16,Retail,Store,P702291594348
C0121324798,2025-03-30,Retail,Store,P229012408725
C0121324798,2025-02-26,Retail,Store,P576659461975
C29253610959,2025-07-01,Retail,Store,P237859741140
C29253610959,2025-04-25,Retail,Store,P661602278535
C90705850965,2025-02-28,Retail,Store,P1558594212994
C90705850965,2025-07-25,EC,.CN,P202865857436
C912102251667,2025-02-28,EC,JD,P29023534565
C912102251667,2025-03-31,EC,JD,P4682530510874
C912102251667,2025-04-18,EC,MPS,P3910920011815
C29813273422,2025-07-28,EC,.CN,P506807513113
C803063691549,2025-04-28,EC,MPS,P594389771611
C803063691549,2025-05-22,Retail,Store,P824537237645
C803063691549,2025-02-04,EC,Tmall,P37692931263
C393762901944,2025-02-10,Retail,Store,P24132984453
C393762901944,2025-05-14,EC,MPS,P0195580713599
C438258921807,2025-04-13,Retail,Store,P9998195518
C438258921807,2025-07-18,EC,Tmall,P581702714237
C438258921807,2025-04-06,EC,MPS,P057554399602
C438258921807,2025-07-23,EC,Tmall,P123997338592
C438258921807,2025-04-12,EC,Tmall,P388136765142
C438258921807,2025-03-02,EC,JD,P543857492569
C438258921807,2025-03-08,EC,JD,P866910778355
C438258921807,2025-05-19,Retail,Store,P85089277555
C438258921807,2025-05-21,EC,.CN,P694702891279
C882406821785,2025-04-03,EC,JD,P4478524413612
C882406821785,2025-07-18,EC,JD,P466039096364
C882406821785,2025-04-09,Retail,Store,P441084547410
C882406821785,2025-04-30,Retail,Store,P909744871101
C882406821785,2025-06-24,EC,JD,P091302761983
C882406821785,2025-04-10,Retail,Store,P637560705325
C882406821785,2025-07-25,Retail,Store,P538285038453
C882406821785,2025-05-11,Retail,Store,P9942578713411
C882406821785,2025-05-29,Retail,Store,P373136942126
C882406821785,2025-03-20,Retail,Store,P038868521347
C882406821785,2025-07-11,Retail,Store,P872999132626
C882406821785,2025-03-31,EC,Tmall,P3190198312058
C882406821785,2025-06-09,Retail,Store,P796575345360
C882406821785,2025-06-24,EC,.CN,P7329185714180
C882406821785,2025-02-08,EC,JD,P4539424310140
C882406821785,2025-06-23,Retail,Store,P367609629105
C882406821785,2025-02-26,EC,Douyin,P8566235012662
C882406821785,2025-07-28,Retail,Store,P883933983669
C882406821785,2025-06-29,EC,Tmall,P6657240514069
C882406821785,2025-06-05,Retail,Store,P327992594721
C882406821785,2025-07-27,EC,.CN,P24184679933
C882406821785,2025-02-15,Retail,Store,P888053828969
C882406821785,2025-02-12,Retail,Store,P476778308369
C882406821785,2025-04-30,Retail,Store,P1395622413727
C882406821785,2025-07-20,Retail,Store,P521373954696
C882406821785,2025-02-25,Retail,Store,P64451725181
C882406821785,2025-05-12,Retail,Store,P690540377301
C882406821785,2025-07-02,EC,MPS,P500759677285
C882406821785,2025-03-13,Retail,Store,P79654938743
C882406821785,2025-04-22,Retail,Store,P651408577063
C882406821785,2025-07-04,EC,Tmall,P323277135484
C882406821785,2025-04-22,EC,JD,P346130274537
C882406821785,2025-07-27,EC,.CN,P0818839910784
C882406821785,2025-03-04,EC,JD,P504782373651
C882406821785,2025-04-12,EC,MPS,P3992435313785
C882406821785,2025-05-02,EC,.CN,P664898687607
C882406821785,2025-06-09,EC,.CN,P2936712513335
C882406821785,2025-03-04,Retail,Store,P906739444124
C882406821785,2025-03-27,Retail,Store,P530135121247
C882406821785,2025-07-03,Retail,Store,P671387963038
C882406821785,2025-04-06,EC,Douyin,P022454743109
C882406821785,2025-04-19,Retail,Store,P613428294409
C882406821785,2025-04-26,Retail,Store,P904374383860
C882406821785,2025-06-13,EC,JD,P8247836910940
C882406821785,2025-07-23,Retail,Store,P799718112552
C882406821785,2025-07-09,EC,JD,P300570588328
C378936221683,2025-07-09,Retail,Store,P305426104181
C378936221683,2025-05-19,EC,JD,P5533805410303
C378936221683,2025-07-08,EC,MPS,P053430458820
C378936221683,2025-04-04,EC,JD,P2725457110327
C542422131015,2025-04-23,Retail,Store,P830980477586
C542422131015,2025-06-09,Retail,Store,P389286275382
C542422131015,2025-02-24,EC,.CN,P306889678280
C105647801039,2025-02-11,EC,Douyin,P02298471821
C105647801039,2025-04-19,EC,JD,P5090018612116
C105647801039,2025-04-28,EC,JD,P905391523278
C105647801039,2025-06-22,EC,Douyin,P7923497389
C105647801039,2025-05-10,EC,Douyin,P398203344570
C105647801039,2025-07-04,Retail,Store,P64451725181
C105647801039,2025-05-16,EC,.CN,P276326468242
C105647801039,2025-04-09,EC,JD,P580357877971
C36203571603,2025-04-07,Retail,Store,P057260744412
C35570465605,2025-04-08,Retail,Store,P089937161993
C006109781019,2025-07-09,EC,MPS,P1702071810959
C668292221199,2025-05-21,Retail,Store,P924228433526
C668292221199,2025-04-15,Retail,Store,P4572333313065
C668292221199,2025-06-15,EC,Douyin,P886724512486
C668292221199,2025-02-04,Retail,Store,P489474466638
C668292221199,2025-05-30,EC,Douyin,P695008825010
C668292221199,2025-06-19,EC,Tmall,P816433411476
C668292221199,2025-07-06,Retail,Store,P469468948251
C668292221199,2025-03-04,Retail,Store,P021469975211
C668292221199,2025-07-24,EC,.CN,P3760887313392
C668292221199,2025-07-26,EC,Tmall,P303684087190
C668292221199,2025-03-01,Retail,Store,P428253933998
C668292221199,2025-07-19,Retail,Store,P9995786510244
C668292221199,2025-05-16,EC,Tmall,P1834626010366
C668292221199,2025-05-29,EC,MPS,P456813462317
C668292221199,2025-03-31,Retail,Store,P921655222256
C668292221199,2025-06-26,Retail,Store,P191345097482
C668292221199,2025-04-29,EC,JD,P361537236098
C668292221199,2025-02-14,Retail,Store,P733052398512
C668292221199,2025-04-24,EC,.CN,P719751724611
C668292221199,2025-05-22,EC,.CN,P3158507813480
C668292221199,2025-03-21,EC,JD,P5785143912181
C668292221199,2025-03-27,Retail,Store,P653562094210
C668292221199,2025-06-22,EC,.CN,P286541212178
C668292221199,2025-07-11,EC,.CN,P6117743111831
C668292221199,2025-03-24,Retail,Store,P6401307112232
C668292221199,2025-06-04,Retail,Store,P272725209241
C668292221199,2025-04-29,Retail,Store,P723433723420
C668292221199,2025-06-07,Retail,Store,P008047929677
C668292221199,2025-06-16,EC,Tmall,P8541549112045
C668292221199,2025-02-09,EC,Tmall,P973009316885
C668292221199,2025-06-16,EC,Douyin,P342184923980
C668292221199,2025-05-30,Retail,Store,P1587213013445
C668292221199,2025-06-08,EC,JD,P858291456181
C668292221199,2025-05-06,Retail,Store,P3825589111626
C668292221199,2025-07-02,Retail,Store,P2265853814134
C668292221199,2025-02-03,Retail,Store,P6265876012931
C668292221199,2025-06-20,EC,JD,P45548245594
C668292221199,2025-05-16,Retail,Store,P9171968212049
C668292221199,2025-07-10,Retail,Store,P1401700812331
C668292221199,2025-04-09,Retail,Store,P39174912160
C668292221199,2025-05-19,Retail,Store,P35541019762
C668292221199,2025-04-24,Retail,Store,P799955166318
C668292221199,2025-04-15,Retail,Store,P78233414735
C668292221199,2025-07-28,EC,JD,P019140776556
C668292221199,2025-05-27,Retail,Store,P127630097179
C96449511867,2025-02-26,EC,Douyin,P391986297097
C1712510621,2025-06-01,Retail,Store,P69925160622
C23022104345,2025-05-27,Retail,Store,P023647838106
C23022104345,2025-03-26,Retail,Store,P0688292967
C23022104345,2025-02-27,Retail,Store,P137535142746
C515734871740,2025-07-19,EC,Tmall,P726838218772
C515734871740,2025-03-19,Retail,Store,P031001341433
C515734871740,2025-03-03,Retail,Store,P908537296864
C515734871740,2025-06-21,EC,JD,P389559648757
C221483351027,2025-02-24,Retail,Store,P057369825249
C221483351027,2025-07-12,EC,Tmall,P999532858834
C221483351027,2025-06-16,Retail,Store,P64011478242
C221483351027,2025-03-15,EC,.CN,P599775605716
C221483351027,2025-04-27,EC,MPS,P64538332627
C221483351027,2025-04-18,Retail,Store,P4748402413153
C221483351027,2025-07-27,EC,JD,P122229121046
C221483351027,2025-05-18,EC,Tmall,P397138009547
C221483351027,2025-04-17,EC,Tmall,P5516463210431
C221483351027,2025-03-22,EC,MPS,P63736937216
C221483351027,2025-02-14,Retail,Store,P3381997613436
C221483351027,2025-05-12,Retail,Store,P134058583068
C221483351027,2025-04-30,Retail,Store,P7105317012284
C221483351027,2025-02-15,Retail,Store,P3056716511183
C221483351027,2025-03-15,Retail,Store,P691066014517
C221483351027,2025-04-04,EC,MPS,P323277135484
C221483351027,2025-04-06,Retail,Store,P527412983412
C221483351027,2025-04-27,Retail,Store,P861430041342
C221483351027,2025-04-06,EC,Douyin,P255094681075
C221483351027,2025-05-07,Retail,Store,P868820187432
C221483351027,2025-05-19,Retail,Store,P432899009774
C221483351027,2025-06-18,EC,.CN,P55923651628
C221483351027,2025-07-04,Retail,Store,P0820536713293
C221483351027,2025-07-02,Retail,Store,P180885723540
C221483351027,2025-05-23,EC,.CN,P849628002179
C221483351027,2025-07-23,EC,.CN,P715680534215
C221483351027,2025-05-08,EC,Douyin,P851702567276
C221483351027,2025-05-30,Retail,Store,P425572576939
C221483351027,2025-04-30,Retail,Store,P7657033310696
C221483351027,2025-04-21,EC,Douyin,P369095509073
C221483351027,2025-07-23,Retail,Store,P778179191480
C221483351027,2025-02-17,Retail,Store,P793797866753
C221483351027,2025-05-05,EC,.CN,P708469549292
C221483351027,2025-03-30,Retail,Store,P8394124510468
C221483351027,2025-04-24,Retail,Store,P872245137034
C221483351027,2025-07-07,Retail,Store,P273058575208
C221483351027,2025-04-05,EC,MPS,P781127903115
C221483351027,2025-02-18,Retail,Store,P375969953460
C221483351027,2025-07-09,EC,Douyin,P980124091652
C221483351027,2025-05-18,Retail,Store,P310036266152
C221483351027,2025-06-16,Retail,Store,P008726679209
C221483351027,2025-03-31,Retail,Store,P76175995935
C221483351027,2025-04-08,EC,Douyin,P753667066951
C221483351027,2025-05-30,Retail,Store,P338810577215
C221483351027,2025-02-21,Retail,Store,P3698333012355
C221483351027,2025-06-16,Retail,Store,P69426890703
C221483351027,2025-06-30,EC,JD,P325870724550
C221483351027,2025-03-03,EC,MPS,P914384936876
C221483351027,2025-06-11,EC,Douyin,P6031435013841
C221483351027,2025-05-15,EC,.CN,P550711182712
C221483351027,2025-02-25,Retail,Store,P334903073429
C221483351027,2025-05-05,EC,.CN,P7083847311786
C221483351027,2025-06-09,Retail,Store,P832611618469
C221483351027,2025-06-18,EC,Douyin,P008575329329
C221483351027,2025-02-23,EC,JD,P758539031041
C221483351027,2025-02-28,EC,JD,P313882848430
C221483351027,2025-05-06,EC,MPS,P050171663930
C221483351027,2025-03-27,EC,Douyin,P3430904612103
C221483351027,2025-07-10,EC,.CN,P985718921638
C221483351027,2025-04-15,Retail,Store,P482265976161
C221483351027,2025-04-11,EC,Douyin,P2720231113101
C221483351027,2025-05-26,Retail,Store,P0137931813357
C221483351027,2025-03-21,Retail,Store,P2793005514257
C221483351027,2025-07-18,Retail,Store,P26597483874
C221483351027,2025-04-15,EC,JD,P157189687412
C221483351027,2025-05-22,EC,Douyin,P0609213514107
C326519071223,2025-02-06,Retail,Store,P162620289853
C326519071223,2025-03-11,Retail,Store,P738030013003
C326519071223,2025-03-21,EC,JD,P175759966319
C326519071223,2025-06-28,Retail,Store,P7923497389
C326519071223,2025-03-08,EC,JD,P441671068062
C326519071223,2025-04-08,Retail,Store,P817158411867
C326519071223,2025-02-09,Retail,Store,P687290605764
C326519071223,2025-02-13,EC,MPS,P660429242923
C326519071223,2025-05-02,EC,MPS,P839427742053
C326519071223,2025-04-18,Retail,Store,P922313701313
C4058175727,2025-03-01,Retail,Store,P84116857446
C4058175727,2025-07-05,Retail,Store,P11520988695
C4058175727,2025-06-29,EC,Douyin,P0927519113679
C4058175727,2025-06-13,EC,Tmall,P824140472754
C4058175727,2025-05-18,Retail,Store,P047800142148
C126202761721,2025-02-04,Retail,Store,P9948626911875
C126202761721,2025-06-14,Retail,Store,P824012622693
C126202761721,2025-04-17,EC,.CN,P103663491341
C774033071331,2025-06-10,EC,MPS,P3582220614153
C774033071331,2025-05-11,EC,.CN,P69070068644
C437748111378,2025-03-08,EC,MPS,P991765167796
C579559612,2025-05-14,Retail,Store,P184655677848
C579559612,2025-05-07,EC,MPS,P462984362695
C579559612,2025-05-18,EC,Douyin,P3955091810835
C633367011519,2025-04-30,Retail,Store,P4956152413655
C633367011519,2025-05-13,Retail,Store,P262842114220
C100857851010,2025-06-22,Retail,Store,P806135582019
C31514554117,2025-06-14,Retail,Store,P67936441108
C521723841528,2025-02-08,Retail,Store,P3052259613605
C27465536781,2025-05-05,EC,MPS,P222138195819
C27465536781,2025-07-27,EC,JD,P326650152222
C27465536781,2025-07-01,Retail,Store,P783415668005
C27465536781,2025-02-25,EC,JD,P04790475534
C054355071983,2025-03-11,EC,JD,P485173335802
C054355071983,2025-04-03,Retail,Store,P98456822881
C054355071983,2025-03-28,Retail,Store,P784763351351
C054355071983,2025-02-09,Retail,Store,P807495798432
C054355071983,2025-06-20,Retail,Store,P962090773553
C054355071983,2025-04-27,EC,Douyin,P928350136387
C054355071983,2025-02-21,EC,Douyin,P941976022339
C054355071983,2025-05-26,Retail,Store,P942951001225
C054355071983,2025-05-06,Retail,Store,P3010209910913
C054355071983,2025-04-08,EC,JD,P4464290211346
C054355071983,2025-04-21,Retail,Store,P084130226957
C054355071983,2025-02-04,Retail,Store,P1692972811016
C054355071983,2025-04-12,Retail,Store,P407066213760
C054355071983,2025-06-01,Retail,Store,P323277135484
C054355071983,2025-04-05,EC,Douyin,P2323237213555
C054355071983,2025-05-02,Retail,Store,P357138434002
C054355071983,2025-07-06,EC,JD,P147411569620
C054355071983,2025-07-01,EC,MPS,P167115245526
C054355071983,2025-07-17,Retail,Store,P203997933402
C054355071983,2025-04-13,Retail,Store,P36302955880
C054355071983,2025-05-01,Retail,Store,P444801283970
C054355071983,2025-06-01,Retail,Store,P882924316438
C054355071983,2025-05-24,EC,JD,P742965767801
C054355071983,2025-02-13,EC,MPS,P527749629396
C054355071983,2025-02-06,EC,MPS,P972986009222
C054355071983,2025-05-23,Retail,Store,P612980239926
C054355071983,2025-05-07,Retail,Store,P8711254713026
C054355071983,2025-04-11,EC,Douyin,P7157822114185
C054355071983,2025-06-15,EC,Tmall,P364919782012
C054355071983,2025-07-15,EC,Douyin,P5258948410550
C054355071983,2025-06-24,Retail,Store,P145900538935
C054355071983,2025-04-21,EC,Douyin,P914384936876
C054355071983,2025-04-30,EC,JD,P087456982998
C054355071983,2025-03-06,Retail,Store,P3257399611469
C054355071983,2025-03-02,Retail,Store,P3193393413906
C054355071983,2025-04-16,EC,Douyin,P527649515441
C054355071983,2025-04-13,EC,.CN,P6501840912081
C054355071983,2025-03-29,Retail,Store,P023201445163
C054355071983,2025-07-09,EC,JD,P349835265426
C054355071983,2025-03-07,EC,JD,P4055033014092
C054355071983,2025-02-16,Retail,Store,P797901989943
C054355071983,2025-04-26,Retail,Store,P14586194841
C054355071983,2025-05-21,Retail,Store,P59371905124
C054355071983,2025-07-13,EC,.CN,P608600701218
C53824223306,2025-02-09,EC,JD,P27361799438
C28252590118,2025-04-20,EC,.CN,P070960847391
C28252590118,2025-04-20,EC,JD,P751483383978
C086798661207,2025-04-02,Retail,Store,P039800703189
C086798661207,2025-03-06,Retail,Store,P7512633513148
C086798661207,2025-07-08,Retail,Store,P4995625312040
C086798661207,2025-05-11,Retail,Store,P504231057604
C086798661207,2025-05-17,Retail,Store,P578650749465
C086798661207,2025-05-04,Retail,Store,P010193387531
C086798661207,2025-07-08,Retail,Store,P6957507513800
C086798661207,2025-06-07,EC,JD,P897967665168
C086798661207,2025-05-28,EC,.CN,P721296078954
C086798661207,2025-05-11,Retail,Store,P825212692173
C086798661207,2025-04-10,Retail,Store,P439971048031
C086798661207,2025-07-24,EC,.CN,P5148273911408
C086798661207,2025-03-17,Retail,Store,P013890759214
C086798661207,2025-05-17,EC,MPS,P630353781516
C086798661207,2025-05-27,Retail,Store,P896959359604
C086798661207,2025-05-06,EC,.CN,P286744366221
C086798661207,2025-03-06,Retail,Store,P782507834043
C086798661207,2025-07-27,EC,JD,P9114387632
C086798661207,2025-05-27,Retail,Store,P8239976812303
C086798661207,2025-07-08,EC,Tmall,P8158753212141
C086798661207,2025-05-17,EC,.CN,P115903152915
C086798661207,2025-07-04,Retail,Store,P651374201084
C086798661207,2025-03-12,EC,JD,P308452875328
C086798661207,2025-03-09,EC,.CN,P530217571318
C086798661207,2025-06-30,EC,.CN,P233209851723
C086798661207,2025-04-22,Retail,Store,P340141341182
C086798661207,2025-02-08,EC,.CN,P607654458582
C086798661207,2025-05-30,EC,.CN,P442927679698
C086798661207,2025-04-19,Retail,Store,P105911316960
C086798661207,2025-02-19,EC,Tmall,P0644323811196
C086798661207,2025-03-09,Retail,Store,P2141247012581
C086798661207,2025-05-07,Retail,Store,P09259946348
C086798661207,2025-03-01,EC,Douyin,P902180267649
C086798661207,2025-05-04,EC,JD,P037817927348
C086798661207,2025-02-07,Retail,Store,P416874005274
C086798661207,2025-03-07,Retail,Store,P089534871143
C086798661207,2025-03-29,EC,MPS,P793430528791
C086798661207,2025-06-15,EC,Douyin,P11723301205
C086798661207,2025-06-26,EC,Douyin,P381072823679
C086798661207,2025-02-13,EC,JD,P2643727311572
C086798661207,2025-03-22,EC,MPS,P094118824781
C086798661207,2025-05-01,Retail,Store,P149684674661
C086798661207,2025-05-30,EC,Douyin,P7905221813703
C086798661207,2025-06-20,Retail,Store,P0102030612283
C086798661207,2025-04-18,Retail,Store,P4386215012299
C086798661207,2025-07-03,EC,Douyin,P745054661644
C228573641120,2025-04-28,Retail,Store,P617151352328
C228573641120,2025-04-21,EC,Douyin,P64451725181
C228573641120,2025-03-26,Retail,Store,P1869004110101
C362199991047,2025-05-19,Retail,Store,P768659816570
